"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"728","2017","8","Orissa","Boudh","58.92","108.65","1844.0","0.08","0.15","1875.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.84","2.13","2536.0","0.07","0.06","857.0","-1.0","-1.0","-1.0","0.6","0.39","650.0","5.07","4.11","811.0","39.31","19.35","492.0","0.85","1.59","1871.0","3.43","1.39","405.0","2.0","0.83","415.0","-1.0","-1.0","-1.0","0.02","0.01","500.0","-1.0","-1.0","-1.0","0.25","0.33","1320.0","-1.0","-1.0","-1.0","6.55","4.15","634.0","0.05","0.37","7320.0","0.0","1.0","2.0","6.49","17.16","23.65","0.7","0.95","0.0"
"729","2016","8","Orissa","Bargarh","278.98","679.94","2437.0","0.02","0.03","1500.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.31","5.63","2437.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.07","0.05","714.0","2.8","2.38","850.0","83.18","38.04","457.0","19.98","28.7","1436.0","2.21","0.85","385.0","6.5","3.03","466.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.35","0.36","1029.0","-1.0","-1.0","-1.0","29.04","32.94","1134.0","0.44","3.2","7275.0","2.0","5.0","2.0","9.68","12.43","22.11","0.9","0.88","0.0"
"729","2017","8","Orissa","Bargarh","297.36","311.94","1049.0","0.12","0.22","1833.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.31","5.72","2476.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.1","0.07","700.0","2.94","2.33","793.0","85.88","40.85","476.0","20.6","32.94","1599.0","2.1","0.87","414.0","7.0","3.05","436.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.32","0.39","1219.0","-1.0","-1.0","-1.0","30.02","37.25","1241.0","0.48","3.68","7675.0","1.0","3.0","2.0","9.93","12.47","22.4","0.9","0.88","0.0"
"730","2016","8","Orissa","Deogarh","41.76","64.88","1554.0","0.05","0.08","1600.0","0.01","0.01","1000.0","-1.0","-1.0","-1.0","0.01","0.01","1000.0","-1.0","-1.0","-1.0","1.39","3.1","2230.0","0.02","0.01","500.0","-1.0","-1.0","-1.0","0.73","0.43","589.0","1.46","1.07","733.0","21.7","8.42","388.0","1.8","2.63","1461.0","11.42","4.73","414.0","1.88","0.82","436.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.32","0.29","906.0","-1.0","-1.0","-1.0","15.42","8.47","549.0","0.18","1.14","6328.0","-1.0","-1.0","-1.0","6.78","9.76","16.54","0.5","0.86","0.0"
"730","2017","8","Orissa","Deogarh","46.81","85.78","1833.0","0.12","0.23","1917.0","0.01","0.01","1000.0","-1.0","-1.0","-1.0","0.01","0.01","1000.0","-1.0","-1.0","-1.0","1.5","3.18","2120.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.8","0.53","663.0","1.45","1.02","703.0","25.6","10.35","404.0","1.99","3.33","1673.0","11.39","4.65","408.0","3.0","1.26","420.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.25","0.34","1360.0","-1.0","-1.0","-1.0","16.63","9.58","576.0","0.18","1.33","7400.0","-1.0","-1.0","-1.0","6.79","9.76","16.55","0.5","0.86","0.0"
"731","2016","8","Orissa","Jharsuguda","47.24","98.4","2083.0","0.06","0.1","1667.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.2","3.13","2608.0","0.02","0.01","500.0","-1.0","-1.0","-1.0","0.18","0.13","722.0","0.24","0.23","958.0","15.31","7.45","487.0","0.59","0.79","1339.0","4.37","1.67","382.0","1.34","0.58","433.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.14","0.13","929.0","-1.0","-1.0","-1.0","6.44","3.17","492.0","0.24","1.78","7425.0","-1.0","-1.0","-1.0","5.25","6.03","11.28","0.35","0.42","0.0"
"731","2017","8","Orissa","Jharsuguda","48.21","76.9","1595.0","0.08","0.15","1875.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.02","0.01","500.0","1.07","2.87","2682.0","0.05","0.04","800.0","-1.0","-1.0","-1.0","0.2","0.16","800.0","0.37","0.37","1000.0","16.53","8.73","528.0","0.68","1.0","1471.0","3.0","1.22","407.0","3.0","1.24","413.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.17","0.23","1353.0","-1.0","-1.0","-1.0","6.85","3.69","539.0","0.35","2.7","7726.0","-1.0","-1.0","-1.0","5.27","6.04","11.31","0.35","0.42","0.0"
"732","2016","8","Orissa","Sonepur","134.6","446.68","3319.0","0.13","0.2","1538.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.5","1.24","2480.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.31","0.19","613.0","4.79","4.36","910.0","39.43","18.21","462.0","2.76","5.64","2043.0","1.27","0.51","402.0","2.91","1.22","419.0","-1.0","-1.0","-1.0","0.04","0.02","500.0","-1.0","-1.0","-1.0","0.08","0.09","1125.0","-1.0","-1.0","-1.0","7.06","7.48","1059.0","0.09","0.61","6789.0","3.0","9.0","2.0","7.73","21.62","29.35","0.14","1.27","0.0"
"732","2017","8","Orissa","Sonepur","128.12","300.5","2345.0","0.1","0.17","1700.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.68","1.98","2912.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.44","0.29","659.0","4.09","3.93","961.0","44.7","22.75","509.0","4.91","9.26","1886.0","1.37","0.54","394.0","3.0","1.31","437.0","-1.0","-1.0","-1.0","0.02","0.01","500.0","-1.0","-1.0","-1.0","0.16","0.2","1250.0","-1.0","-1.0","-1.0","9.46","11.32","1197.0","0.17","1.31","7682.0","3.0","8.0","2.0","7.73","21.63","29.36","0.13","1.27","0.0"
"801","2016","13","West Bengal","24 - Paraganas South","357.67","888.42","2484.0","0.1","0.3","3082.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.25","0.62","2512.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.42","0.36","871.0","0.5","0.62","1238.0","41.64","32.27","775.0","0.04","0.08","2200.0","2.9","2.45","844.0","6.38","5.02","787.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.34","0.2","604.0","4.88","6.01","1232.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.03","0.24","7367.0","0.0","0.0","571.0","12.16","82.4","94.56","3.94","-1.0","0.0"
"801","2017","13","West Bengal","24 - Paraganas South","380.35","1000.76","2631.0","1.58","3.16","1996.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.06","0.1","1800.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.03","0.04","1233.0","0.02","0.03","1667.0","55.63","39.25","705.0","0.08","0.18","2244.0","3.01","4.33","1438.0","2.3","2.06","897.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.05","0.01","222.0","5.05","5.91","1170.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.04","0.36","8751.0","0.0","0.0","886.0","12.42","81.38","93.8","2.44","-1.0","0.0"
"802","2016","13","West Bengal","24 - Paraganas North","224.33","665.87","2968.0","5.74","17.7","3086.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.45","1.34","2962.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.11","0.97","871.0","0.02","0.03","1227.0","16.05","13.4","835.0","2.46","5.02","2044.0","9.85","12.07","1225.0","49.9","60.38","1210.0","0.07","0.08","1095.0","-1.0","-1.0","-1.0","0.0","0.0","500.0","0.28","0.38","1339.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.94","14.32","7368.0","-1.0","-1.0","-1.0","22.54","81.65","104.19","8.6","-1.0","0.0"
"802","2017","13","West Bengal","24 - Paraganas North","225.79","689.93","3056.0","0.1","0.2","2000.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.41","1.09","2659.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.21","0.26","1243.0","0.03","0.04","1654.0","17.51","14.01","800.0","2.15","4.79","2226.0","12.48","16.56","1327.0","35.9","46.32","1290.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.17","0.04","220.0","0.22","0.34","1518.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.64","14.34","8751.0","-1.0","-1.0","-1.0","23.25","81.93","105.17","8.07","-1.0","0.0"
"803","2016","13","West Bengal","Nadia","226.16","733.95","3245.0","35.26","113.11","3208.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4.66","12.09","2595.0","-1.0","-1.0","-1.0","0.16","0.24","1469.0","7.69","6.75","878.0","0.37","0.45","1238.0","52.86","43.93","831.0","5.8","11.09","1911.0","26.32","27.06","1028.0","71.22","85.33","1198.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.62","0.34","546.0","0.01","0.02","1545.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.69","19.81","7368.0","-1.0","-1.0","-1.0","22.76","91.35","114.1","5.66","-1.0","1.0"
"803","2017","13","West Bengal","Nadia","242.66","804.3","3315.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","6.0","23.04","3842.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3.46","4.18","1209.0","0.23","0.37","1649.0","61.87","55.36","895.0","4.47","8.23","1841.0","29.47","29.41","998.0","87.89","94.41","1074.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.19","0.04","219.0","0.01","0.02","1900.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.38","20.84","8751.0","-1.0","-1.0","-1.0","23.07","90.89","113.97","4.5","-1.0","1.0"
"804","2016","13","West Bengal","Murshidabad","375.29","1235.66","3293.0","106.15","279.81","2636.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","12.46","60.84","4882.0","-1.0","-1.0","-1.0","0.44","0.62","1421.0","6.92","6.35","918.0","0.14","0.24","1719.0","57.26","58.12","1015.0","0.27","0.86","3221.0","21.74","18.28","841.0","92.15","121.2","1315.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.38","0.08","204.0","0.09","0.1","1086.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3.14","21.61","6881.0","-1.0","-1.0","-1.0","31.57","101.5","133.06","10.72","-1.0","1.0"
"804","2017","13","West Bengal","Murshidabad","367.54","1178.19","3206.0","0.06","0.19","3048.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","13.78","56.34","4089.0","-1.0","-1.0","-1.0","0.18","0.26","1431.0","8.94","13.69","1531.0","0.21","0.45","2148.0","85.62","88.55","1034.0","0.09","0.21","2465.0","23.0","19.79","861.0","129.26","167.34","1295.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.67","0.12","178.0","0.04","0.04","951.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3.24","27.52","8485.0","-1.0","-1.0","-1.0","32.05","103.39","135.44","11.93","-1.0","1.0"
"805","2016","13","West Bengal","Burdwan","493.44","1514.45","3069.0","1.47","3.42","2323.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.68","1.47","2149.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.19","0.24","1260.0","0.08","0.1","1235.0","2.27","1.92","846.0","2.42","5.45","2251.0","17.36","15.48","892.0","23.29","22.9","983.0","0.01","0.01","714.0","-1.0","-1.0","-1.0","0.25","0.09","378.0","0.09","0.13","1440.0","0.02","0.01","800.0","-1.0","-1.0","-1.0","2.48","15.87","6409.0","-1.0","-1.0","-1.0","8.6","123.5","132.11","61.67","-1.0","0.0"
"805","2017","13","West Bengal","Burdwan","520.61","1597.43","3068.0","3.42","9.12","2668.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.12","0.26","2169.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.33","1.72","1295.0","0.11","0.18","1648.0","12.54","13.46","1073.0","2.16","5.77","2673.0","18.12","16.08","888.0","31.91","34.33","1076.0","0.01","0.01","750.0","-1.0","-1.0","-1.0","0.11","0.03","221.0","0.08","0.12","1405.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.03","12.93","6370.0","-1.0","-1.0","-1.0","7.95","114.44","122.38","64.07","-1.0","0.0"
"806","2016","13","West Bengal","Birbhum","401.63","1309.02","3259.0","29.35","81.05","2761.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.52","1.28","2469.0","-1.0","-1.0","-1.0","0.04","0.05","1371.0","7.68","9.96","1297.0","0.34","0.42","1237.0","19.13","17.89","935.0","0.1","0.11","1090.0","5.91","3.79","642.0","33.26","30.6","920.0","0.02","0.01","450.0","-1.0","-1.0","-1.0","0.19","0.07","381.0","0.07","0.07","957.0","0.04","0.02","558.0","-1.0","-1.0","-1.0","1.12","8.28","7409.0","-1.0","-1.0","-1.0","6.44","69.26","75.7","15.5","-1.0","1.0"
"806","2017","13","West Bengal","Birbhum","423.81","1376.11","3247.0","35.12","99.7","2839.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.18","2.62","2221.0","-1.0","-1.0","-1.0","0.01","0.01","1273.0","12.36","18.32","1482.0","0.85","1.4","1651.0","23.06","24.8","1075.0","0.09","0.19","2100.0","6.04","6.3","1044.0","32.86","31.97","973.0","0.01","0.01","846.0","-1.0","-1.0","-1.0","0.41","0.09","218.0","0.03","0.05","1394.0","0.04","0.02","550.0","-1.0","-1.0","-1.0","0.58","5.23","8977.0","-1.0","-1.0","-1.0","7.17","69.36","76.53","15.42","-1.0","1.0"
"807","2016","13","West Bengal","Bankura","376.63","1058.24","2810.0","3.96","10.52","2657.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.48","1.37","2876.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.07","0.07","1072.0","0.01","0.01","1091.0","1.19","1.0","836.0","1.0","1.47","1478.0","24.55","22.16","903.0","13.27","10.53","793.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.25","0.07","268.0","0.64","1.04","1616.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.04","0.25","6692.0","-1.0","-1.0","-1.0","8.16","86.73","94.89","31.08","-1.0","0.0"
"807","2017","13","West Bengal","Bankura","384.61","1081.48","2812.0","1.17","3.02","2584.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.73","1.83","2513.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.69","0.91","1321.0","0.07","0.12","1611.0","5.09","5.55","1090.0","1.27","2.4","1896.0","27.12","22.84","842.0","13.84","11.65","841.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.11","0.03","269.0","0.67","0.74","1101.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.02","0.18","10222.0","-1.0","-1.0","-1.0","8.82","86.85","95.67","30.8","-1.0","0.0"
"810","2016","13","West Bengal","Hooghly","266.97","837.1","3136.0","0.12","0.32","2700.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.24","0.48","2017.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.03","0.04","1258.0","0.1","0.13","1240.0","1.6","1.48","926.0","13.17","29.2","2217.0","36.59","37.66","1029.0","8.18","7.12","870.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.04","0.06","1641.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.6","4.06","6719.0","-1.0","-1.0","-1.0","13.64","155.6","169.24","100.13","-1.0","0.0"
"810","2017","13","West Bengal","Hooghly","260.37","839.67","3225.0","0.46","1.12","2417.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.53","1.33","2517.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.11","0.16","1436.0","-1.0","-1.0","-1.0","5.55","6.39","1151.0","14.29","36.62","2563.0","39.88","45.6","1143.0","9.74","9.37","962.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.01","0.02","1700.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.57","3.95","6938.0","-1.0","-1.0","-1.0","14.14","159.71","173.84","103.86","-1.0","0.0"
"811","2016","13","West Bengal","Howrah","115.8","299.34","2585.0","0.21","0.42","2014.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.09","0.12","1378.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","750.0","-1.0","-1.0","-1.0","2.24","2.01","900.0","4.89","10.89","2226.0","2.57","3.88","1508.0","1.4","0.79","566.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.18","0.21","1133.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.18","1.36","7367.0","-1.0","-1.0","-1.0","2.61","22.26","24.86","6.53","-1.0","0.0"
"811","2017","13","West Bengal","Howrah","110.38","300.67","2724.0","0.16","0.28","1724.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.12","0.39","3252.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.01","0.01","1273.0","-1.0","-1.0","-1.0","3.46","3.66","1059.0","4.45","10.17","2284.0","2.84","3.3","1165.0","1.93","1.78","922.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.04","0.01","214.0","0.1","0.15","1413.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.11","0.95","8751.0","-1.0","-1.0","-1.0","2.74","21.8","24.54","5.82","-1.0","0.0"
"812","2016","13","West Bengal","Jalpaiguri","131.64","320.48","2435.0","9.44","15.74","1669.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","11.53","31.86","2764.0","0.02","0.02","810.0","0.01","0.01","1300.0","0.08","0.08","1013.0","-1.0","-1.0","-1.0","2.47","2.1","851.0","3.76","7.19","1914.0","0.98","0.66","667.0","2.59","1.76","678.0","0.06","0.09","1349.0","-1.0","-1.0","-1.0","0.26","0.11","402.0","0.1","0.13","1286.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.13","0.96","7368.0","-1.0","-1.0","-1.0","5.73","57.19","62.93","26.83","-1.0","0.0"
"812","2017","13","West Bengal","Jalpaiguri","134.34","336.41","2504.0","7.59","29.24","3850.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","6.51","19.19","2945.0","0.03","0.02","793.0","-1.0","-1.0","-1.0","0.09","0.13","1419.0","0.18","0.29","1651.0","5.85","4.25","726.0","3.75","7.45","1990.0","0.83","0.83","1002.0","5.45","4.95","908.0","0.06","0.06","1127.0","-1.0","-1.0","-1.0","0.28","0.06","217.0","0.06","0.06","1127.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.15","1.3","8751.0","-1.0","-1.0","-1.0","6.12","62.41","68.53","31.61","-1.0","0.0"
"813","2016","13","West Bengal","Darjeeling","27.3","60.2","2205.0","1.86","2.62","1411.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","6.7","15.27","2280.0","9.53","10.71","1124.0","0.51","0.72","1425.0","0.02","0.02","1000.0","0.02","0.03","1227.0","1.35","1.16","858.0","0.01","0.01","1714.0","0.21","0.16","744.0","0.38","0.19","504.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.12","0.05","400.0","0.01","0.01","1500.0","0.53","0.4","756.0","-1.0","-1.0","-1.0","0.01","0.07","7370.0","-1.0","-1.0","-1.0","12.37","30.58","42.95","6.28","-1.0","0.0"
"813","2017","13","West Bengal","Darjeeling","28.27","65.58","2320.0","0.43","1.3","3012.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","12.65","30.08","2377.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.02","0.02","1438.0","0.03","0.05","1655.0","1.27","0.81","643.0","0.02","0.05","2182.0","0.21","0.19","882.0","0.37","0.13","351.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.05","0.01","216.0","0.01","0.01","1571.0","0.22","0.17","800.0","-1.0","-1.0","-1.0","0.01","0.12","8750.0","-1.0","-1.0","-1.0","9.34","17.37","26.71","3.91","-1.0","0.0"
"814","2016","13","West Bengal","Malda","197.17","670.65","3401.0","47.24","145.98","3090.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","19.92","97.47","4893.0","-1.0","-1.0","-1.0","1.38","1.95","1412.0","3.68","3.41","929.0","0.2","0.34","1755.0","22.29","19.94","895.0","0.31","0.31","994.0","0.41","0.31","743.0","37.83","44.38","1173.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.89","0.28","315.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.64","27.15","10300.0","-1.0","-1.0","-1.0","35.35","64.12","99.47","5.4","-1.0","0.0"
"814","2017","13","West Bengal","Malda","213.93","629.95","2945.0","9.68","31.46","3249.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","36.68","284.53","7758.0","-1.0","-1.0","-1.0","0.21","0.29","1417.0","0.55","0.53","971.0","0.21","0.5","2400.0","23.66","24.22","1024.0","0.15","0.44","2946.0","0.28","0.23","838.0","46.46","58.9","1268.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.1","0.02","186.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.82","28.03","9954.0","-1.0","-1.0","-1.0","35.44","67.76","103.2","8.94","-1.0","0.0"
"815","2016","13","West Bengal","Kalimpong","4.78","9.09","1903.0","0.21","0.37","1763.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","12.01","24.84","2068.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.06","0.06","1125.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.1","0.06","592.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.38","-1.0","-1.0"
